epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,3034.97,1.76731,1.84547,0.0144,0.23912,0.21476,0.15551,0.07302,2.09232,2.49322,0.02477,0.000498775,0.000498775,0.000498775
104,3064.75,1.76724,1.79055,0.01439,0.2343,0.16167,0.15386,0.07601,2.09367,2.52481,0.02487,0.000497537,0.000497537,0.000497537
105,3092.38,1.70294,1.78082,0.01436,0.23248,0.20166,0.15818,0.07656,2.07736,2.38175,0.02443,0.0004963,0.0004963,0.0004963
106,3121.75,1.72406,1.77424,0.01416,0.24733,0.18927,0.15794,0.07628,2.08019,2.4182,0.02463,0.000495063,0.000495063,0.000495063
107,3150.79,1.74972,1.79141,0.01412,0.23022,0.1958,0.16712,0.08099,2.08794,2.45494,0.02469,0.000493825,0.000493825,0.000493825
108,3180.18,1.75541,1.79108,0.01463,0.27224,0.1983,0.16798,0.08121,2.08616,2.53368,0.02479,0.000492588,0.000492588,0.000492588
109,3209.68,1.71742,1.75109,0.01421,0.25135,0.2004,0.1739,0.07993,2.10066,2.45632,0.02423,0.00049135,0.00049135,0.00049135
110,3238.91,1.72004,1.75866,0.01427,0.32482,0.17906,0.15764,0.07733,2.08674,2.52726,0.02454,0.000490112,0.000490112,0.000490112
111,3268.24,1.70345,1.73749,0.01355,0.246,0.20462,0.15003,0.06986,2.09748,2.50499,0.02458,0.000488875,0.000488875,0.000488875
112,3297.42,1.71164,1.71847,0.01385,0.22558,0.18825,0.13839,0.06473,2.10893,2.50631,0.0246,0.000487638,0.000487638,0.000487638
113,3325.5,1.70679,1.70833,0.01411,0.26384,0.19517,0.16245,0.07757,2.07005,2.44198,0.02425,0.0004864,0.0004864,0.0004864
114,3354.5,1.72074,1.73851,0.01422,0.24087,0.20217,0.16402,0.07682,2.08608,2.3993,0.02464,0.000485163,0.000485163,0.000485163
115,3383.85,1.7186,1.73416,0.01389,0.23879,0.1652,0.1558,0.07222,2.0763,2.47182,0.02438,0.000483925,0.000483925,0.000483925
116,3413.26,1.6871,1.68847,0.01372,0.25168,0.20686,0.15532,0.07234,2.07422,2.43479,0.02419,0.000482687,0.000482687,0.000482687
117,3442.57,1.71018,1.69229,0.01371,0.22647,0.2019,0.16469,0.07602,2.09211,2.40951,0.02436,0.00048145,0.00048145,0.00048145
118,3471.61,1.68274,1.67655,0.01337,0.25431,0.18615,0.15383,0.0738,2.07494,2.54241,0.02402,0.000480213,0.000480213,0.000480213
119,3500.88,1.704,1.67575,0.01389,0.27391,0.17976,0.16424,0.08433,2.06999,2.43266,0.02441,0.000478975,0.000478975,0.000478975
120,3530.25,1.64852,1.64773,0.01329,0.22228,0.19631,0.15693,0.07961,2.08277,2.43292,0.02478,0.000477738,0.000477738,0.000477738
121,3558.33,1.68907,1.64048,0.01378,0.277,0.16342,0.16766,0.08403,2.06359,2.42485,0.02391,0.0004765,0.0004765,0.0004765
122,3587.62,1.68955,1.62658,0.01323,0.26203,0.19416,0.14374,0.06543,2.11037,2.39407,0.02454,0.000475263,0.000475263,0.000475263
123,3616.9,1.65584,1.64439,0.01382,0.21098,0.20002,0.15984,0.07674,2.07826,2.4946,0.025,0.000474025,0.000474025,0.000474025
