epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,14772,1.20597,1.45706,0.0166,0.39287,0.30717,0.28533,0.16116,1.67443,2.47956,0.03586,0.000289848,0.000289848,0.000289848
156,14851.5,1.18307,1.40213,0.0166,0.40289,0.31106,0.28839,0.16451,1.68376,2.53411,0.03605,0.000289023,0.000289023,0.000289023
157,14930.4,1.18112,1.40227,0.01656,0.37673,0.30122,0.27448,0.15361,1.69594,2.52481,0.03661,0.000288197,0.000288197,0.000288197
158,15009.8,1.19614,1.40851,0.01667,0.37122,0.30433,0.27791,0.15799,1.67793,2.53866,0.03612,0.000287371,0.000287371,0.000287371
159,15088.8,1.15765,1.37584,0.01592,0.37372,0.31462,0.28645,0.16114,1.68699,2.52295,0.03623,0.000286546,0.000286546,0.000286546
160,15168.3,1.17997,1.38453,0.01627,0.38909,0.3146,0.28603,0.1608,1.69624,2.49829,0.03641,0.00028572,0.00028572,0.00028572
161,15247.4,1.16639,1.36449,0.01657,0.39699,0.31421,0.28933,0.16399,1.6954,2.47483,0.03652,0.000284894,0.000284894,0.000284894
162,15326.8,1.17364,1.36296,0.01622,0.37714,0.30341,0.27982,0.15776,1.6918,2.53462,0.03626,0.000284069,0.000284069,0.000284069
163,15406.2,1.1476,1.32586,0.01602,0.39146,0.31641,0.28967,0.16451,1.69408,2.50668,0.03647,0.000283243,0.000283243,0.000283243
164,15485.3,1.15119,1.3423,0.01566,0.37575,0.31678,0.28555,0.16256,1.69852,2.52123,0.0365,0.000282417,0.000282417,0.000282417
165,15564.9,1.14209,1.3314,0.01582,0.40065,0.31845,0.29668,0.16885,1.6809,2.48574,0.03601,0.000281592,0.000281592,0.000281592
166,15644,1.16181,1.38656,0.0166,0.38551,0.32423,0.29178,0.16682,1.70864,2.505,0.03692,0.000280766,0.000280766,0.000280766
167,15723.8,1.15314,1.36508,0.01659,0.38755,0.31959,0.29346,0.16668,1.68178,2.42565,0.03593,0.00027994,0.00027994,0.00027994
168,15802.3,1.1451,1.35253,0.01557,0.3912,0.32278,0.29401,0.16729,1.69372,2.50893,0.03637,0.000279115,0.000279115,0.000279115
169,15881.7,1.14102,1.33975,0.01566,0.38837,0.31274,0.28485,0.16055,1.6976,2.48664,0.0363,0.000278289,0.000278289,0.000278289
170,15960.8,1.14267,1.32704,0.01546,0.40244,0.31556,0.29673,0.16996,1.71291,2.51392,0.03698,0.000277463,0.000277463,0.000277463
171,16040.2,1.16391,1.29612,0.01565,0.39333,0.32246,0.29352,0.166,1.691,2.43039,0.03632,0.000276638,0.000276638,0.000276638
172,16119.4,1.14739,1.3235,0.01651,0.40359,0.31831,0.30097,0.17243,1.68985,2.50822,0.03609,0.000275812,0.000275812,0.000275812
173,16198.7,1.14221,1.30354,0.016,0.3858,0.31477,0.28782,0.16417,1.70754,2.51191,0.03659,0.000274986,0.000274986,0.000274986
174,16278.1,1.12406,1.27232,0.0158,0.40076,0.3203,0.29743,0.16933,1.69426,2.48028,0.03628,0.000274161,0.000274161,0.000274161
175,16356.9,1.13809,1.29581,0.01564,0.40161,0.31453,0.29283,0.16715,1.69179,2.54805,0.03633,0.000273335,0.000273335,0.000273335
176,16436.3,1.10635,1.27414,0.01578,0.39115,0.31305,0.288,0.1634,1.7201,2.58728,0.03719,0.000272509,0.000272509,0.000272509
177,16515,1.14375,1.31317,0.0159,0.38557,0.31627,0.28418,0.16203,1.70183,2.55672,0.03665,0.000271684,0.000271684,0.000271684
178,16594.4,1.11156,1.29065,0.01513,0.4029,0.31565,0.29499,0.16992,1.68971,2.52429,0.03608,0.000270858,0.000270858,0.000270858
179,16673.3,1.09165,1.26014,0.01482,0.39257,0.31995,0.29496,0.17042,1.68766,2.52325,0.03616,0.000270033,0.000270033,0.000270033
180,16752.5,1.10573,1.25868,0.01555,0.40148,0.31243,0.28969,0.16573,1.69956,2.57199,0.0365,0.000269207,0.000269207,0.000269207
