epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,20722.9,1.32259,1.84753,0.01858,0.30684,0.26369,0.21432,0.12171,1.66103,2.60899,0.03517,0.000300582,0.000300582,0.000300582
143,20868.5,1.31558,1.85451,0.01884,0.29852,0.2586,0.21023,0.11903,1.66589,2.62287,0.03519,0.000299756,0.000299756,0.000299756
144,21013.5,1.30528,1.85414,0.01824,0.30712,0.25899,0.21604,0.1229,1.66251,2.63391,0.03521,0.000298931,0.000298931,0.000298931
145,21159.1,1.29468,1.81236,0.01901,0.30039,0.26149,0.21063,0.11819,1.67353,2.60507,0.03558,0.000298105,0.000298105,0.000298105
146,21304.6,1.3026,1.8609,0.01892,0.27925,0.2623,0.20731,0.11766,1.66756,2.65474,0.03541,0.000297279,0.000297279,0.000297279
147,21450,1.28403,1.80291,0.01852,0.29833,0.26791,0.21502,0.12126,1.65876,2.60849,0.03489,0.000296454,0.000296454,0.000296454
148,21595.5,1.28903,1.8464,0.01834,0.29397,0.25979,0.21156,0.1191,1.66782,2.63857,0.03534,0.000295628,0.000295628,0.000295628
149,21740.7,1.29419,1.79088,0.01877,0.31039,0.25676,0.21131,0.11898,1.67415,2.68908,0.03547,0.000294802,0.000294802,0.000294802
150,21886.1,1.28872,1.75472,0.01815,0.28868,0.27112,0.22042,0.12413,1.65995,2.63158,0.03515,0.000293977,0.000293977,0.000293977
151,22031.6,1.29874,1.82758,0.01869,0.30272,0.26703,0.21606,0.12007,1.67122,2.63028,0.03543,0.000293151,0.000293151,0.000293151
152,22177,1.27338,1.77676,0.01754,0.29333,0.25843,0.20951,0.11739,1.67739,2.6203,0.03566,0.000292325,0.000292325,0.000292325
153,22322.2,1.2724,1.78224,0.01872,0.29757,0.26396,0.21564,0.12275,1.67101,2.61083,0.03544,0.0002915,0.0002915,0.0002915
154,22467.5,1.29905,1.78184,0.01908,0.29041,0.25957,0.21302,0.12014,1.67267,2.62796,0.03544,0.000290674,0.000290674,0.000290674
155,22612.8,1.27964,1.74615,0.01834,0.30678,0.25952,0.21444,0.12239,1.6558,2.65005,0.03501,0.000289848,0.000289848,0.000289848
156,22757.7,1.26626,1.74697,0.01796,0.30652,0.26389,0.21472,0.12239,1.6595,2.63553,0.03516,0.000289023,0.000289023,0.000289023
157,22902.8,1.27796,1.72062,0.0178,0.29324,0.2705,0.21823,0.12475,1.64595,2.58531,0.03453,0.000288197,0.000288197,0.000288197
158,23048.2,1.26031,1.72765,0.01799,0.30601,0.26711,0.21763,0.12413,1.6467,2.62955,0.03472,0.000287371,0.000287371,0.000287371
159,23192.9,1.24732,1.7004,0.01806,0.31459,0.26608,0.21988,0.12519,1.67172,2.61796,0.03573,0.000286546,0.000286546,0.000286546
160,23338.4,1.25217,1.73049,0.01813,0.32265,0.27018,0.22693,0.13035,1.66398,2.59033,0.03535,0.00028572,0.00028572,0.00028572
161,23484,1.25156,1.72732,0.01874,0.30749,0.27489,0.22387,0.12804,1.65585,2.60007,0.03501,0.000284894,0.000284894,0.000284894
162,23629,1.25853,1.70508,0.01825,0.31758,0.27164,0.2255,0.13017,1.64396,2.59305,0.03464,0.000284069,0.000284069,0.000284069
163,23774.2,1.23457,1.66054,0.01756,0.31374,0.264,0.22605,0.13186,1.64671,2.58383,0.03479,0.000283243,0.000283243,0.000283243
164,23919.9,1.21361,1.66838,0.01734,0.31276,0.26266,0.22095,0.12669,1.64603,2.60526,0.03463,0.000282417,0.000282417,0.000282417
165,24064.6,1.22292,1.66117,0.01761,0.30188,0.27214,0.22016,0.12638,1.65798,2.64967,0.03512,0.000281592,0.000281592,0.000281592
166,24209.8,1.24017,1.69386,0.01825,0.32812,0.26446,0.22864,0.12944,1.65707,2.62315,0.03509,0.000280766,0.000280766,0.000280766
167,24354.9,1.22345,1.68228,0.01789,0.31947,0.26769,0.22948,0.13427,1.64002,2.63635,0.03446,0.00027994,0.00027994,0.00027994
168,24499.9,1.25683,1.67918,0.01714,0.32185,0.27107,0.22817,0.13016,1.65202,2.62397,0.03499,0.000279115,0.000279115,0.000279115
169,24645.1,1.24177,1.6673,0.01758,0.31143,0.26805,0.22361,0.12713,1.65894,2.60721,0.03496,0.000278289,0.000278289,0.000278289
170,24789.9,1.21937,1.62762,0.01708,0.29708,0.26976,0.22416,0.12812,1.65404,2.61733,0.03497,0.000277463,0.000277463,0.000277463
171,24934.8,1.21369,1.63023,0.01694,0.31466,0.27247,0.22225,0.12833,1.67047,2.66232,0.0353,0.000276638,0.000276638,0.000276638
172,25079.9,1.20347,1.61604,0.0174,0.31243,0.27683,0.23216,0.13476,1.65282,2.62636,0.03484,0.000275812,0.000275812,0.000275812
173,25225.3,1.23175,1.62084,0.0171,0.31517,0.27533,0.22783,0.1319,1.6573,2.61946,0.03496,0.000274986,0.000274986,0.000274986
174,25370.1,1.21122,1.62643,0.01691,0.31542,0.27828,0.22897,0.12957,1.65976,2.57957,0.03524,0.000274161,0.000274161,0.000274161
175,25515,1.23202,1.60696,0.01695,0.32337,0.28004,0.22852,0.1308,1.66725,2.60526,0.03541,0.000273335,0.000273335,0.000273335
176,25660.1,1.21171,1.61251,0.0176,0.32986,0.2723,0.23271,0.13455,1.66313,2.60915,0.03503,0.000272509,0.000272509,0.000272509
177,25804.7,1.18059,1.64805,0.01744,0.32533,0.27581,0.23174,0.13417,1.65226,2.60716,0.03477,0.000271684,0.000271684,0.000271684
178,25950,1.19661,1.5737,0.01691,0.32888,0.27576,0.23005,0.13289,1.64932,2.59665,0.03479,0.000270858,0.000270858,0.000270858
179,26094.9,1.21555,1.60451,0.01697,0.31511,0.27829,0.22768,0.13063,1.65587,2.60345,0.035,0.000270033,0.000270033,0.000270033
180,26239.7,1.18025,1.55993,0.01658,0.31845,0.26951,0.22727,0.13066,1.65748,2.62238,0.03499,0.000269207,0.000269207,0.000269207
